date,CutFlowers,PotOwn,PotPurchased,Wholesale,FruitsVegs,Commodity,mean_temp,mean_humid,mean_prec_height_mm,total_prec_height_mm,mean_prec_flag,total_prec_flag,mean_sun_dur_min,total_sun_dur_h,public_holiday,school_holiday,day_of_week,month,is_weekend
2018-04-09,184.3,300.7,86.4,146.0,7.6,138.45,11.6083333333,66.875,0.0,0.0,0.0,0.0,16.1666666667,6.4666666667,no,no,0,4,0
2018-04-10,107.2,156.7,9.0,0.0,11.4,117.35,13.2875,66.5833333333,0.0,0.0,0.0833333333,1.0,27.1666666667,10.8666666667,no,no,1,4,0
2018-04-11,245.7,153.8,57.7,98.57,11.55,82.87,11.5625,80.9583333333,0.0333333333,0.8,0.2083333333,1.0,14.9444444444,5.9777777778,no,no,2,4,0
2018-04-12,144.1,298.1,91.3,0.0,16.03,102.8,15.725,60.4166666667,0.0,0.0,0.0416666667,1.0,15.7777777778,6.3111111111,no,no,3,4,0
2018-04-13,274.3,200.9,56.7,0.0,10.75,24.65,10.5083333333,83.6666666667,0.1291666667,3.1,0.5833333333,1.0,2.1666666667,0.8666666667,no,no,4,4,0
2018-04-14,319.1,92.7,29.7,0.0,7.84,38.89,12.1,72.4166666667,0.0,0.0,0.0,0.0,33.6666666667,13.4666666667,no,no,5,4,1
2018-04-15,0.0,0.0,0.0,0.0,0.0,0.0,13.1333333333,68.75,0.0,0.0,0.0,0.0,26.8888888889,10.7555555556,no,no,6,4,1
2018-04-16,746.8,81.7,46.3,0.0,18.27,124.9,13.5583333333,78.4166666667,0.0,0.0,0.3333333333,1.0,3.1111111111,1.2444444444,no,no,0,4,0
2018-04-17,449.45,347.6,94.5,0.0,9.8,199.99,12.8291666667,72.4583333333,0.0,0.0,0.0,0.0,30.0555555556,12.0222222222,no,no,1,4,0
2018-04-18,77.0,284.15,74.8,0.0,15.22,102.55,14.6,64.1666666667,0.0,0.0,0.0,0.0,42.5555555556,17.0222222222,no,no,2,4,0
2018-04-19,97.4,190.95,102.2,0.0,6.35,89.15,16.1458333333,55.9166666667,0.0,0.0,0.0,0.0,42.8888888889,17.1555555556,no,no,3,4,0
2018-04-20,179.4,251.4,41.3,0.0,5.1,67.44,17.0583333333,62.25,0.0,0.0,0.0,0.0,42.7777777778,17.1111111111,no,no,4,4,0
2018-04-21,258.9,124.5,77.1,0.0,0.0,121.7,17.05,64.625,0.0,0.0,0.0,0.0,38.5,15.4,no,no,5,4,1
2018-04-22,0.0,0.0,0.0,0.0,0.0,0.0,17.7916666667,67.625,0.0041666667,0.1,0.0416666667,1.0,36.1666666667,14.4666666667,no,no,6,4,1
2018-04-23,85.2,217.7,67.0,0.0,1.0,52.69,15.1125,84.4583333333,0.15,3.6,0.2083333333,1.0,15.8333333333,6.3333333333,no,no,0,4,0
2018-04-24,120.8,105.4,30.8,158.07,19.1,68.69,14.1416666667,74.7083333333,0.0,0.0,0.0,0.0,29.8888888889,11.9555555556,no,no,1,4,0
2018-04-25,52.9,239.6,123.0,0.0,6.5,94.04,14.2,71.7083333333,0.0041666667,0.1,0.25,1.0,19.1666666667,7.6666666667,no,no,2,4,0
2018-04-26,194.8,137.4,51.0,0.0,4.75,51.54,10.8083333333,60.0833333333,0.0,0.0,0.125,1.0,23.3888888889,9.3555555556,no,no,3,4,0
2018-04-27,420.2,328.4,199.4,0.0,13.14,64.2,10.45,64.5,0.0,0.0,0.0,0.0,35.5,14.2,no,no,4,4,0
2018-04-28,85.5,339.44,46.2,1.35,0.95,13.75,13.2708333333,70.75,0.0,0.0,0.0,0.0,14.1111111111,5.6444444444,no,no,5,4,1
2018-04-29,0.0,0.0,0.0,0.0,0.0,0.0,19.05,60.5,0.0416666667,1.0,0.1666666667,1.0,41.7777777778,16.7111111111,no,no,6,4,1
2018-04-30,187.0,793.05,89.2,0.0,15.91,85.8,15.1708333333,56.3333333333,0.0041666667,0.1,0.2916666667,1.0,16.9444444444,6.7777777778,no,no,0,4,0
2018-05-01,0.0,0.0,0.0,0.0,0.0,0.0,10.4666666667,59.375,0.0,0.0,0.2083333333,1.0,23.4444444444,9.3777777778,Erster Mai,no,1,5,0
2018-05-02,430.3,445.0,46.7,2.5,22.46,75.54,11.4583333333,65.9583333333,0.0,0.0,0.0416666667,1.0,8.7222222222,3.4888888889,no,no,2,5,0
2018-05-03,217.7,371.4,108.38,0.0,2.25,76.74,15.0916666667,60.2083333333,0.0,0.0,0.0,0.0,20.4444444444,8.1777777778,no,no,3,5,0
2018-05-04,135.0,560.0,32.5,0.0,32.35,33.18,15.8125,50.875,0.0,0.0,0.0,0.0,29.9444444444,11.9777777778,no,no,4,5,0
2018-05-05,241.9,326.1,27.4,0.0,8.0,32.5,16.725,52.5833333333,0.0,0.0,0.0,0.0,45.3333333333,18.1333333333,no,no,5,5,1
2018-05-06,0.0,0.0,0.0,0.0,0.0,0.0,16.2208333333,49.2916666667,0.0,0.0,0.0,0.0,46.0,18.4,no,no,6,5,1
2018-05-07,220.65,745.3,104.3,0.0,7.65,91.5,17.7791666667,47.625,0.0,0.0,0.0,0.0,46.1666666667,18.4666666667,no,no,0,5,0
2018-05-08,416.7,1112.9,79.7,0.0,10.95,73.48,19.0125,45.5,0.0,0.0,0.0,0.0,43.2777777778,17.3111111111,no,no,1,5,0
2018-05-09,279.2,746.9,26.1,851.0,23.93,156.15,17.1625,63.2916666667,0.1416666667,3.4,0.0833333333,1.0,33.8333333333,13.5333333333,no,no,2,5,0
2018-05-10,0.0,0.0,0.0,0.0,0.0,0.0,14.2666666667,83.375,1.1583333333,27.8,0.4583333333,1.0,22.7777777778,9.1111111111,Christi Himmelfahrt,no,3,5,0
2018-05-11,590.6,1338.1,66.8,422.4,15.0,276.69,14.2791666667,81.7083333333,0.0,0.0,0.0833333333,1.0,10.4444444444,4.1777777778,no,no,4,5,0
2018-05-12,1490.1,905.1,155.9,0.0,9.09,163.93,17.2375,73.25,0.0,0.0,0.0833333333,1.0,39.3333333333,15.7333333333,no,no,5,5,1
2018-05-13,376.0,49.7,27.9,0.0,0.0,50.8,19.4125,71.0833333333,0.1541666667,3.7,0.2083333333,1.0,28.8888888889,11.5555555556,no,no,6,5,1
2018-05-14,442.98,816.3,0.0,183.1,0.0,43.54,19.6625,61.3333333333,0.0208333333,0.5,0.0833333333,1.0,24.1111111111,9.6444444444,no,no,0,5,0
2018-05-15,316.8,555.1,22.2,0.0,11.12,77.8,14.9375,66.9583333333,0.0416666667,1.0,0.2916666667,1.0,19.6666666667,7.8666666667,no,no,1,5,0
2018-05-16,150.1,597.0,36.1,0.0,11.6,99.85,14.3333333333,82.0,0.2375,5.7,0.6666666667,1.0,10.0,4.0,no,no,2,5,0
2018-05-17,301.35,390.4,70.3,98.8,30.26,295.4,14.8583333333,77.7083333333,0.0,0.0,0.125,1.0,16.3888888889,6.5555555556,no,no,3,5,0
2018-05-18,254.9,643.6,34.4,0.0,23.13,42.33,11.875,74.6666666667,0.0,0.0,0.0,0.0,41.1666666667,16.4666666667,no,no,4,5,0
2018-05-19,399.2,594.35,113.8,0.0,8.0,238.25,13.7375,70.125,0.0,0.0,0.0833333333,1.0,30.1111111111,12.0444444444,no,no,5,5,1
2018-05-20,0.0,0.0,0.0,0.0,0.0,0.0,17.8166666667,53.125,0.0,0.0,0.0833333333,1.0,28.0,11.2,no,no,6,5,1
2018-05-21,0.0,0.0,0.0,0.0,0.0,0.0,19.3875,50.0416666667,0.0,0.0,0.0,0.0,41.1666666667,16.4666666667,Pfingstmontag,no,0,5,0
2018-05-22,135.4,995.7,4.5,654.3,11.3,157.62,19.4166666667,56.125,0.0,0.0,0.0,0.0,32.5,13.0,no,pfingstferien,1,5,0
2018-05-23,180.5,469.7,3.9,0.0,0.0,93.95,16.7458333333,80.2916666667,0.3,7.2,0.3333333333,1.0,23.1111111111,9.2444444444,no,pfingstferien,2,5,0
2018-05-24,162.1,517.4,0.0,498.05,16.39,75.95,16.3166666667,92.3333333333,0.2,4.8,0.3333333333,1.0,2.0555555556,0.8222222222,no,pfingstferien,3,5,0
2018-05-25,384.3,759.75,9.0,0.0,24.9,96.0,16.8833333333,84.5416666667,0.025,0.6,0.0416666667,1.0,22.0,8.8,no,pfingstferien,4,5,0
2018-05-26,57.5,225.3,9.0,0.0,6.32,119.9,19.25,72.5833333333,0.0,0.0,0.0,0.0,34.8888888889,13.9555555556,no,pfingstferien,5,5,1
2018-05-27,0.0,0.0,0.0,0.0,0.0,0.0,20.5083333333,68.6666666667,0.0,0.0,0.0,0.0,34.8333333333,13.9333333333,no,pfingstferien,6,5,1
2018-05-28,201.9,394.25,70.8,39.85,26.51,237.74,22.225,64.25,0.0,0.0,0.0,0.0,40.0,16.0,no,pfingstferien,0,5,0
2018-05-29,287.9,333.8,23.5,0.0,3.35,97.78,21.9041666667,71.6666666667,0.0,0.0,0.2083333333,1.0,29.4444444444,11.7777777778,no,pfingstferien,1,5,0
2018-05-30,206.3,212.5,63.2,0.0,44.76,109.74,21.3375,69.9166666667,0.0,0.0,0.0,0.0,43.6666666667,17.4666666667,no,pfingstferien,2,5,0
2018-05-31,0.0,0.0,0.0,0.0,0.0,0.0,22.1416666667,70.8333333333,0.0,0.0,0.0833333333,1.0,33.8333333333,13.5333333333,Fronleichnam,pfingstferien,3,5,0
2018-06-01,364.7,561.3,83.45,343.4,14.07,158.19,19.95,73.1666666667,0.0125,0.3,0.0416666667,1.0,18.0555555556,7.2222222222,no,pfingstferien,4,6,0
2018-06-02,248.1,425.6,44.9,0.0,8.74,60.95,18.55,73.4583333333,0.0,0.0,0.0,0.0,29.6666666667,11.8666666667,no,pfingstferien,5,6,1
2018-06-03,0.0,0.0,0.0,0.0,0.0,0.0,20.4833333333,63.5416666667,0.0,0.0,0.0,0.0,43.6111111111,17.4444444444,no,pfingstferien,6,6,1
2018-06-04,226.7,303.9,38.2,0.0,16.87,59.64,22.0875,59.7083333333,0.0,0.0,0.0,0.0,36.2777777778,14.5111111111,no,no,0,6,0
2018-06-05,215.5,324.0,63.3,265.9,8.79,95.05,22.025,60.9166666667,0.0,0.0,0.0,0.0,44.6666666667,17.8666666667,no,no,1,6,0
2018-06-06,118.9,399.75,26.9,0.0,4.22,63.55,21.7291666667,62.625,0.0,0.0,0.0,0.0,33.7777777778,13.5111111111,no,no,2,6,0
2018-06-07,174.9,451.1,3.9,0.0,12.63,81.75,20.7458333333,74.25,0.0958333333,2.3,0.25,1.0,18.6111111111,7.4444444444,no,no,3,6,0
2018-06-08,743.9,565.3,44.2,328.1,7.42,94.8,22.2291666667,70.0,0.0,0.0,0.0,0.0,20.0555555556,8.0222222222,no,no,4,6,0
2018-06-09,196.1,232.9,56.2,0.0,4.8,42.15,21.275,75.4166666667,0.0125,0.3,0.25,1.0,25.8333333333,10.3333333333,no,no,5,6,1
2018-06-10,0.0,0.0,0.0,0.0,0.0,0.0,21.8583333333,75.0,0.0,0.0,0.0416666667,1.0,25.9444444444,10.3777777778,no,no,6,6,1
2018-06-11,163.5,341.1,13.0,30.9,4.35,285.3,20.4125,84.4166666667,1.6708333333,40.1,0.4583333333,1.0,16.6111111111,6.6444444444,no,no,0,6,0
2018-06-12,165.7,357.4,2.5,213.09,19.45,51.44,17.9666666667,76.0,0.0,0.0,0.125,1.0,1.8333333333,0.7333333333,no,no,1,6,0
2018-06-13,309.5,225.4,38.5,0.0,12.55,83.25,15.1333333333,66.9166666667,0.0,0.0,0.1666666667,1.0,0.0,0.0,no,no,2,6,0
2018-06-14,494.0,288.0,45.2,45.48,20.05,219.89,15.35,66.4166666667,0.0,0.0,0.0,0.0,18.2222222222,7.2888888889,no,no,3,6,0
2018-06-15,286.6,522.6,113.9,327.67,3.0,129.39,16.5083333333,69.4166666667,0.0,0.0,0.0,0.0,27.8888888889,11.1555555556,no,no,4,6,0
2018-06-16,388.85,240.9,37.6,0.0,5.9,56.95,14.0,81.8,0.0,0.0,0.0,0.0,39.4285714286,15.7714285714,no,no,5,6,1
2018-06-17,0.0,0.0,0.0,0.0,0.0,0.0,10.284000215650776,75.05882521844694,0.06679274292782288,1.603025830258303,0.20598752416125463,0.0,16.519976411860632,6.607990564743797,no,no,6,6,1
2018-06-18,622.25,252.4,67.8,632.5,3.89,190.27,19.4,59.4375,0.0,0.0,0.0,0.0,27.3333333333,10.9333333333,no,no,0,6,0
2018-06-19,201.4,407.2,59.6,0.0,10.23,160.58,19.0875,72.25,0.0,0.0,0.0,0.0,18.9444444444,7.5777777778,no,no,1,6,0
2018-06-20,198.2,291.8,15.3,0.0,5.0,67.29,21.8958333333,67.375,0.0,0.0,0.0,0.0,42.5555555556,17.0222222222,no,no,2,6,0
2018-06-21,242.4,409.1,62.6,0.0,1.0,282.45,19.4625,60.375,0.0,0.0,0.0416666667,1.0,36.4444444444,14.5777777778,no,no,3,6,0
2018-06-22,384.15,173.1,61.2,0.0,4.8,187.0,12.125,68.5416666667,0.0916666667,2.2,0.375,1.0,16.8888888889,6.7555555556,no,no,4,6,0
2018-06-23,338.8,611.1,54.5,0.0,1.8,232.2,11.6666666667,75.375,0.0,0.0,0.2083333333,1.0,6.2777777778,2.5111111111,no,no,5,6,1
2018-06-24,644.3,1047.0,457.5,120.7,0.0,2113.8,15.2833333333,64.7083333333,0.0,0.0,0.0,0.0,6.5555555556,2.6222222222,no,no,6,6,1
2018-06-25,153.25,683.4,175.5,0.0,2.0,208.2,17.1375,60.5833333333,0.0,0.0,0.1666666667,1.0,28.3333333333,11.3333333333,no,no,0,6,0
2018-06-26,284.4,248.4,28.9,0.0,24.95,67.0,17.4041666667,68.7083333333,0.0,0.0,0.0416666667,1.0,14.6666666667,5.8666666667,no,no,1,6,0
2018-06-27,441.2,156.1,78.1,0.0,35.96,79.49,17.9958333333,60.375,0.0,0.0,0.0,0.0,36.3333333333,14.5333333333,no,no,2,6,0
2018-06-28,245.8,217.7,76.0,82.15,12.2,92.78,18.2125,68.7916666667,0.0333333333,0.8,0.375,1.0,13.6111111111,5.4444444444,no,no,3,6,0
2018-06-29,227.0,225.2,76.6,0.0,27.1,91.15,22.1708333333,61.9583333333,0.0,0.0,0.0833333333,1.0,25.4444444444,10.1777777778,no,no,4,6,0
2018-06-30,409.05,164.7,63.4,0.0,3.3,57.85,19.7791666667,49.3333333333,0.0,0.0,0.0,0.0,50.1111111111,20.0444444444,no,no,5,6,1
2018-07-01,0.0,0.0,0.0,0.0,0.0,0.0,18.1416666667,42.5833333333,0.0,0.0,0.0,0.0,50.1111111111,20.0444444444,no,no,6,7,1
2018-07-02,286.36,302.0,166.8,0.0,45.1,344.48,18.4708333333,42.8333333333,0.0,0.0,0.0,0.0,50.0555555556,20.0222222222,no,no,0,7,0
2018-07-03,276.0,277.5,109.6,390.5,21.2,29.69,18.8875,48.0,0.0,0.0,0.0,0.0,49.9444444444,19.9777777778,no,no,1,7,0
2018-07-04,440.1,407.6,95.6,0.0,27.1,131.04,20.325,52.875,0.0,0.0,0.0,0.0,31.6111111111,12.6444444444,no,no,2,7,0
2018-07-05,242.6,101.9,37.4,27.7,13.65,144.5,19.9458333333,72.5833333333,0.05,1.2,0.2083333333,1.0,28.7777777778,11.5111111111,no,no,3,7,0
2018-07-06,449.4,281.4,97.1,0.0,10.95,152.74,20.4125,69.2916666667,0.0708333333,1.7,0.375,1.0,26.3888888889,10.5555555556,no,no,4,7,0
2018-07-07,413.2,31.7,45.7,0.0,4.1,266.85,18.5875,55.6666666667,0.0,0.0,0.0,0.0,48.2777777778,19.3111111111,no,no,5,7,1
2018-07-08,0.0,0.0,0.0,0.0,0.0,0.0,19.1875,56.625,0.0,0.0,0.0,0.0,42.0,16.8,no,no,6,7,1
2018-07-09,267.9,119.7,65.8,0.0,12.3,77.08,20.1708333333,56.6666666667,0.0,0.0,0.0,0.0,30.6666666667,12.2666666667,no,no,0,7,0
2018-07-10,341.78,28.6,63.9,3.0,3.7,105.09,17.0083333333,63.75,0.0041666667,0.1,0.0833333333,1.0,6.6111111111,2.6444444444,no,no,1,7,0
2018-07-11,333.85,172.5,10.5,0.0,21.9,94.8,15.1416666667,80.9166666667,0.2625,6.3,0.3333333333,1.0,6.3888888889,2.5555555556,no,no,2,7,0
2018-07-12,281.1,65.7,35.6,259.95,26.15,83.09,18.2791666667,71.5,0.0083333333,0.2,0.125,1.0,23.3333333333,9.3333333333,no,no,3,7,0
2018-07-13,380.3,186.2,49.8,0.0,62.46,89.34,19.3333333333,67.7916666667,0.0,0.0,0.0833333333,1.0,31.4444444444,12.5777777778,no,no,4,7,0
2018-07-14,189.65,154.8,5.5,0.0,2.95,60.7,20.9041666667,60.2083333333,0.0,0.0,0.0,0.0,38.3888888889,15.3555555556,no,no,5,7,1
2018-07-15,0.0,0.0,0.0,0.0,0.0,0.0,19.2041666667,71.375,0.1,2.4,0.0833333333,1.0,27.6666666667,11.0666666667,no,no,6,7,1
2018-07-16,269.35,164.7,30.6,0.0,26.5,107.45,18.8333333333,77.75,0.0333333333,0.8,0.25,1.0,24.1111111111,9.6444444444,no,no,0,7,0
2018-07-17,174.9,158.9,4.4,201.5,20.3,55.95,21.1666666667,59.75,0.0,0.0,0.0,0.0,37.1666666667,14.8666666667,no,no,1,7,0
2018-07-18,134.5,83.6,45.7,0.0,37.2,45.54,21.225,57.4583333333,0.0,0.0,0.0,0.0,45.0,18.0,no,no,2,7,0
2018-07-19,260.3,278.2,25.1,85.25,20.7,103.94,19.6708333333,56.25,0.0,0.0,0.0,0.0,47.6666666667,19.0666666667,no,no,3,7,0
2018-07-20,574.1,30.8,105.5,0.0,12.1,67.19,21.3666666667,55.6666666667,0.0,0.0,0.0,0.0,38.0555555556,15.2222222222,no,no,4,7,0
2018-07-21,180.8,81.6,51.4,0.0,11.7,164.9,17.7083333333,89.125,0.2958333333,7.1,0.75,1.0,0.0,0.0,no,no,5,7,1
2018-07-22,0.0,0.0,0.0,0.0,0.0,0.0,18.9208333333,87.2083333333,0.1583333333,3.8,0.5,1.0,0.0,0.0,no,no,6,7,1
2018-07-23,189.65,190.7,14.4,0.0,21.1,225.05,21.6458333333,71.3333333333,0.0,0.0,0.0,0.0,28.2222222222,11.2888888889,no,no,0,7,0
2018-07-24,292.1,73.2,65.5,434.3,32.8,95.51,22.5541666667,64.75,0.0,0.0,0.0,0.0,43.2222222222,17.2888888889,no,no,1,7,0
2018-07-25,61.3,42.9,47.8,0.0,46.71,22.79,24.3041666667,59.0416666667,0.0,0.0,0.0,0.0,45.1111111111,18.0444444444,no,no,2,7,0
2018-07-26,547.35,111.1,9.0,137.35,47.34,133.8,24.375,54.375,0.0,0.0,0.0,0.0,41.7222222222,16.6888888889,no,no,3,7,0
2018-07-27,374.3,162.9,27.3,0.0,52.38,202.74,23.5125,57.0833333333,0.0,0.0,0.0,0.0,24.8333333333,9.9333333333,no,no,4,7,0
2018-07-28,354.7,149.8,27.6,0.0,5.5,48.09,23.2541666667,63.625,0.0,0.0,0.125,1.0,29.1111111111,11.6444444444,no,no,5,7,1
2018-07-29,0.0,0.0,0.0,0.0,0.0,0.0,23.7041666667,61.9166666667,0.0,0.0,0.0,0.0,26.2777777778,10.5111111111,no,no,6,7,1
2018-07-30,32.9,51.6,0.0,0.0,16.1,76.69,25.3375,55.75,0.0,0.0,0.0,0.0,42.3333333333,16.9333333333,no,sommerferien,0,7,0
2018-07-31,104.5,11.8,35.7,194.8,2.0,36.65,26.5708333333,51.9166666667,0.0,0.0,0.0,0.0,42.0,16.8,no,sommerferien,1,7,0
2018-08-01,460.8,89.0,11.0,0.0,24.6,48.94,25.5041666667,57.0416666667,0.0,0.0,0.0,0.0,15.0555555556,6.0222222222,no,sommerferien,2,8,0
2018-08-02,119.0,3.9,0.0,124.05,53.26,46.88,26.05,58.5833333333,0.0,0.0,0.0416666667,1.0,17.3888888889,6.9555555556,no,sommerferien,3,8,0
2018-08-03,180.3,167.5,30.6,0.0,7.4,22.25,27.5833333333,56.25,0.0,0.0,0.0,0.0,34.3333333333,13.7333333333,no,sommerferien,4,8,0
2018-08-04,274.42,21.9,3.0,0.0,5.7,74.35,27.25,57.375,0.0,0.0,0.0,0.0,34.3333333333,13.7333333333,no,sommerferien,5,8,1
2018-08-05,0.0,0.0,0.0,0.0,0.0,0.0,24.9833333333,53.0,0.0,0.0,0.0,0.0,42.5,17.0,no,sommerferien,6,8,1
2018-08-06,97.8,26.4,120.0,0.0,24.05,16.76,22.8083333333,52.25,0.0,0.0,0.0,0.0,45.6111111111,18.2444444444,no,sommerferien,0,8,0
2018-08-07,183.6,91.4,14.0,225.9,6.3,6.05,24.5916666667,53.5,0.0,0.0,0.0,0.0,26.7222222222,10.6888888889,no,sommerferien,1,8,0
2018-08-08,94.4,76.2,14.7,0.0,26.47,61.2,25.1875,55.3333333333,0.0,0.0,0.0416666667,1.0,25.8333333333,10.3333333333,no,sommerferien,2,8,0
2018-08-09,247.6,57.5,26.4,114.0,49.81,42.25,25.0541666667,55.7916666667,0.0041666667,0.1,0.0833333333,1.0,37.3333333333,14.9333333333,no,sommerferien,3,8,0
2018-08-10,241.05,102.0,175.1,0.0,11.6,74.89,19.7833333333,51.6666666667,0.0,0.0,0.0,0.0,26.7777777778,10.7111111111,no,sommerferien,4,8,0
2018-08-11,309.4,166.6,48.89,0.0,14.7,38.9,19.2166666667,53.875,0.0,0.0,0.0,0.0,28.1111111111,11.2444444444,no,sommerferien,5,8,1
2018-08-12,0.0,0.0,0.0,0.0,0.0,0.0,18.3375,54.0833333333,0.0,0.0,0.0,0.0,43.3333333333,17.3333333333,no,sommerferien,6,8,1
2018-08-13,143.5,147.2,26.3,0.0,20.75,93.22,18.3958333333,69.4583333333,0.0291666667,0.7,0.25,1.0,17.8333333333,7.1333333333,no,sommerferien,0,8,0
2018-08-14,1034.7,28.3,9.0,38.75,17.24,17.13,18.075,76.2083333333,0.0041666667,0.1,0.0833333333,1.0,17.8888888889,7.1555555556,no,sommerferien,1,8,0
2018-08-15,0.0,0.0,0.0,0.0,0.0,0.0,17.7791666667,74.3333333333,0.0,0.0,0.0416666667,1.0,13.3333333333,5.3333333333,Mariä Himmelfahrt,sommerferien,2,8,0
2018-08-16,253.8,367.2,36.7,141.72,14.87,73.95,19.9666666667,61.375,0.0,0.0,0.0,0.0,43.1666666667,17.2666666667,no,sommerferien,3,8,0
2018-08-17,786.8,56.1,55.5,0.0,13.7,82.25,22.9416666667,55.25,0.0125,0.3,0.125,1.0,37.7777777778,15.1111111111,no,sommerferien,4,8,0
2018-08-18,210.0,6.5,27.5,6.4,25.6,60.95,22.325,63.5416666667,0.0,0.0,0.0,0.0,35.6666666667,14.2666666667,no,sommerferien,5,8,1
2018-08-19,0.0,0.0,0.0,0.0,0.0,0.0,21.7916666667,60.3333333333,0.0,0.0,0.0,0.0,39.6111111111,15.8444444444,no,sommerferien,6,8,1
2018-08-20,135.55,0.0,32.8,48.75,35.2,27.03,20.9958333333,62.9583333333,0.0,0.0,0.0,0.0,37.1111111111,14.8444444444,no,sommerferien,0,8,0
2018-08-21,148.2,66.9,50.0,0.0,15.95,39.97,21.5416666667,61.0833333333,0.0,0.0,0.0,0.0,27.7777777778,11.1111111111,no,sommerferien,1,8,0
2018-08-22,171.1,29.3,87.9,0.0,18.6,16.49,23.0625,58.0,0.0,0.0,0.0,0.0,38.5,15.4,no,sommerferien,2,8,0
2018-08-23,279.3,159.1,16.8,60.9,22.0,19.65,21.9333333333,61.25,0.0,0.0,0.0416666667,1.0,18.3333333333,7.3333333333,no,sommerferien,3,8,0
2018-08-24,541.1,0.0,137.3,0.0,27.85,44.3,19.225,66.4583333333,0.0,0.0,0.125,1.0,7.0,2.8,no,sommerferien,4,8,0
2018-08-25,258.9,69.9,13.4,0.0,18.0,22.45,13.7375,71.2083333333,0.0166666667,0.4,0.25,1.0,8.2222222222,3.2888888889,no,sommerferien,5,8,1
2018-08-26,0.0,0.0,0.0,0.0,0.0,0.0,11.3,66.875,0.0,0.0,0.0,0.0,30.7222222222,12.2888888889,no,sommerferien,6,8,1
2018-08-27,138.3,25.6,7.8,122.9,7.7,103.19,15.2125,64.875,0.0,0.0,0.0416666667,1.0,5.8888888889,2.3555555556,no,sommerferien,0,8,0
2018-08-28,198.4,20.0,88.6,0.0,50.67,21.3,17.1833333333,67.0416666667,0.0,0.0,0.0,0.0,35.0,14.0,no,sommerferien,1,8,0
2018-08-29,183.3,91.8,36.6,0.0,23.39,24.64,19.0375,61.9583333333,0.125,3.0,0.0416666667,1.0,37.9444444444,15.1777777778,no,sommerferien,2,8,0
2018-08-30,266.4,88.6,85.9,49.8,32.6,114.25,16.7583333333,78.6666666667,0.0208333333,0.5,0.25,1.0,2.3333333333,0.9333333333,no,sommerferien,3,8,0
2018-08-31,307.1,90.7,85.4,0.0,27.69,43.38,14.6958333333,82.375,0.0416666667,1.0,0.2083333333,1.0,1.3333333333,0.5333333333,no,sommerferien,4,8,0
2018-09-01,399.4,41.3,16.9,0.0,24.3,46.45,16.4625,59.3333333333,0.0,0.0,0.0,0.0,14.1111111111,5.6444444444,no,sommerferien,5,9,1
2018-09-02,0.0,0.0,0.0,0.0,0.0,0.0,16.3833333333,75.8333333333,0.0125,0.3,0.4583333333,1.0,0.0,0.0,no,sommerferien,6,9,1
2018-09-03,215.2,12.4,26.9,163.9,8.15,127.47,16.7708333333,90.3333333333,0.3333333333,8.0,0.5833333333,1.0,4.2777777778,1.7111111111,no,sommerferien,0,9,0
2018-09-04,200.4,7.5,46.5,0.0,14.06,113.6,17.6958333333,84.9166666667,0.0,0.0,0.0416666667,1.0,10.2777777778,4.1111111111,no,sommerferien,1,9,0
2018-09-05,181.7,115.6,66.6,0.0,19.3,109.48,17.7208333333,75.375,0.0,0.0,0.0,0.0,30.1111111111,12.0444444444,no,sommerferien,2,9,0
2018-09-06,154.7,59.1,162.25,0.0,22.2,113.64,18.1166666667,75.2083333333,0.2458333333,5.9,0.1666666667,1.0,26.5,10.6,no,sommerferien,3,9,0
2018-09-07,342.5,80.3,49.5,0.0,6.75,85.62,16.9666666667,87.5833333333,0.1,2.4,0.3333333333,1.0,7.5555555556,3.0222222222,no,sommerferien,4,9,0
2018-09-08,171.0,54.8,31.4,0.0,13.5,79.2,15.4833333333,71.125,0.0,0.0,0.0,0.0,32.6111111111,13.0444444444,no,sommerferien,5,9,1
2018-09-09,0.0,0.0,0.0,0.0,0.0,0.0,15.0583333333,70.75,0.0,0.0,0.0,0.0,30.6666666667,12.2666666667,no,sommerferien,6,9,1
2018-09-10,210.9,7.0,17.9,0.0,19.8,141.19,16.4291666667,67.375,0.0,0.0,0.0,0.0,29.2777777778,11.7111111111,no,sommerferien,0,9,0
2018-09-11,216.4,38.5,65.6,0.0,18.17,56.14,17.2333333333,66.375,0.0,0.0,0.0,0.0,38.5555555556,15.4222222222,no,sommerferien,1,9,0
2018-09-12,276.6,61.7,16.6,0.0,13.6,12.0,18.8625,63.0416666667,0.0,0.0,0.0,0.0,39.3333333333,15.7333333333,no,no,2,9,0
2018-09-13,146.9,92.9,41.9,0.0,49.08,56.15,18.6333333333,75.0416666667,0.1125,2.7,0.3333333333,1.0,9.7222222222,3.8888888889,no,no,3,9,0
2018-09-14,372.6,67.6,16.1,0.0,32.32,25.84,17.1333333333,76.625,0.0,0.0,0.0416666667,1.0,5.5,2.2,no,no,4,9,0
2018-09-15,220.4,287.0,167.4,0.0,12.3,42.4,15.1666666667,67.7916666667,0.0,0.0,0.0833333333,1.0,24.2222222222,9.6888888889,no,no,5,9,1
2018-09-16,0.0,0.0,0.0,0.0,0.0,0.0,12.8208333333,69.0,0.0,0.0,0.0,0.0,37.8333333333,15.1333333333,no,no,6,9,1
